id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fan_state,collection_id
4315,1769872015.115,27.1182,10.8473,0.191406,-0.00268555,-1.13086,-2.1374,2.0916,6.61832,MEDIUM,v5_stream
4316,1769872015.115,27.0712,4.48855,0.304688,0.180908,-1.06519,-1.31298,1.25191,-1.92366,MEDIUM,v5_stream
4317,1769872016.115,27.0241,2.41221,0.289795,0.135498,-1.09082,-0.267176,-1.92366,0.221374,MEDIUM,v5_stream
4318,1769872016.115,27.1182,17.9924,0.186279,0.0913086,-1.08594,-1.55725,0.129771,16.3053,MEDIUM,v5_stream
4319,1769872016.115,27.0241,12.3664,0.314209,0.114502,-1.0708,-2.1145,2.60305,7.64885,MEDIUM,v5_stream
4320,1769872016.3797,26.9771,23.5191,0.235107,0.0241699,-1.10181,-1.8626,-0.282443,21.374,MEDIUM,v5_stream
4321,1769872017.3797,27.0712,16.0153,0.335449,0.0703125,-1.09204,-2.25191,2.32061,11.4427,MEDIUM,v5_stream
4322,1769872017.3797,27.1182,10.0763,0.344727,0.0922852,-1.05811,-1.49618,-0.885496,7.69466,MEDIUM,v5_stream
4323,1769872017.3797,27.1182,23.6412,0.241699,0.0720215,-1.09155,-0.549618,-0.587786,22.5038,MEDIUM,v5_stream
4324,1769872017.3797,27.0712,24.6718,0.302734,0.0090332,-1.09814,-1.9084,2.9771,19.7863,MEDIUM,v5_stream
4325,1769872018.677,27.0712,23.0076,0.269043,0.079834,-1.09595,-0.114504,-2.39695,20.4962,MEDIUM,v5_stream
4326,1769872018.677,27.1182,29.7328,0.284912,-0.0617676,-1.08496,-1.29008,3.42748,25.0153,MEDIUM,v5_stream
4327,1769872018.677,27.1653,13.8473,0.381348,-0.0273438,-1.09961,-2.9313,0.0458015,10.8702,MEDIUM,v5_stream
4328,1769872018.677,27.0241,17.4046,0.296143,0.105713,-1.09204,-0.877863,-0.122137,16.4046,MEDIUM,v5_stream
4329,1769872018.677,27.1182,28.458,0.234375,-0.107666,-1.05273,-1.54962,2.07634,24.8321,MEDIUM,v5_stream
4330,1769872018.9797,27.1182,14.6641,0.384766,-0.125244,-1.104,-2.93893,-1.0687,10.6565,MEDIUM,v5_stream
4331,1769872018.9797,27.0712,17.229,0.281982,0.048584,-1.0874,-0.870229,-0.29771,16.0611,MEDIUM,v5_stream
4332,1769872018.9797,27.0712,27.2519,0.234131,-0.209473,-1.0813,-1.58779,2.68702,22.9771,MEDIUM,v5_stream
4333,1769872019.9797,27.0712,13.6794,0.359375,-0.196045,-1.08691,-2.58015,-0.236641,10.8626,MEDIUM,v5_stream
4334,1769872019.9797,27.0712,15.3511,0.234863,0.0168457,-1.0752,-0.480916,-0.282443,14.5878,MEDIUM,v5_stream
4335,1769872020.2177,27.0712,13.1679,0.241943,-0.0268555,-1.06958,-0.587786,-0.725191,11.855,MEDIUM,v5_stream
4336,1769872020.2177,27.0712,24.5267,0.183594,-0.283447,-1.08691,-1.92366,3.12214,19.4809,MEDIUM,v5_stream
4337,1769872021.2177,27.1653,8.90076,0.350342,-0.1521,-1.05566,-2.1145,1.25191,5.53435,MEDIUM,v5_stream
4338,1769872021.2177,27.1182,8.73282,0.240479,-0.0686035,-1.07886,-0.51145,-2.00763,6.21374,MEDIUM,v5_stream
4339,1769872021.2177,27.0712,20.084,0.154053,-0.286133,-1.10107,-1.70229,4.12977,14.2519,MEDIUM,v5_stream
4340,1769872021.4922,27.0712,6.43511,0.286621,-0.100098,-1.06836,-0.0534351,-3.45038,-2.9313,MEDIUM,v5_stream
4341,1769872022.4922,27.0712,8.8626,0.142578,-0.241455,-1.12842,-1.31298,2.35878,5.19084,MEDIUM,v5_stream
4342,1769872022.4922,27.0712,4.9542,0.348389,-0.176514,-1.05957,-1.36641,2.64122,-0.946565,MEDIUM,v5_stream
4343,1769872022.4922,27.0712,5.80916,0.313232,-0.0991211,-1.0498,-0.206107,-3.18321,-2.41985,MEDIUM,v5_stream
4344,1769872022.4922,27.1182,8.35114,0.132568,-0.239258,-1.11377,-0.885496,2.12214,5.34351,MEDIUM,v5_stream
4345,1769872022.726,27.0241,5.67939,0.175049,-0.149658,-1.08301,0.854962,-0.167939,-4.65649,MEDIUM,v5_stream
4346,1769872022.726,27.1653,16.4504,0.32373,-0.215576,-1.10156,-1.34351,2.9313,-12.1756,MEDIUM,v5_stream
4347,1769872022.726,27.0712,26.1221,0.38208,-0.0805664,-1.05371,-0.244275,-0.816794,-25.0611,MEDIUM,v5_stream
4348,1769872022.726,27.0241,16.2595,0.251709,-0.101562,-1.0957,0.969466,-1.50382,-13.7863,MEDIUM,v5_stream
4349,1769872023.726,27.1182,15.771,0.265137,-0.239502,-1.10742,-0.862595,1.9542,-12.9542,MEDIUM,v5_stream
4350,1769872024.0154,27.0241,28.4504,0.422607,-0.121582,-1.08521,-1.19084,-1.45038,-25.8092,MEDIUM,v5_stream
4351,1769872024.0154,27.1653,19.916,0.264404,0.067627,-1.0896,1.03053,-2.79389,-16.0916,MEDIUM,v5_stream
4352,1769872024.0154,27.0712,15.0382,0.246582,-0.0793457,-1.07935,0.801527,2.57252,-11.6641,MEDIUM,v5_stream
4353,1769872025.0154,27.0712,22.3511,0.387207,-0.118408,-1.10474,-1.87023,0.984733,-19.4962,MEDIUM,v5_stream
4354,1769872025.0154,27.0712,25.9084,0.362549,0.108154,-1.05249,-0.221374,-2.08397,-23.6031,MEDIUM,v5_stream
4355,1769872025.3515,27.1182,10.4427,0.220459,-0.00512695,-1.08325,0.145038,1.61069,-8.68702,MEDIUM,v5_stream
4356,1769872026.3515,27.0712,15.8397,0.308594,-0.0141602,-1.11353,-2.14504,2.03053,-11.6641,MEDIUM,v5_stream
4357,1769872026.3515,27.0712,22.1221,0.392822,0.100342,-1.03833,-0.549618,1.32824,-20.2443,MEDIUM,v5_stream
4358,1769872026.3515,27.0712,16.084,0.286133,0.0559082,-1.10205,0.48855,-2.31298,-13.2824,MEDIUM,v5_stream
4359,1769872026.3515,27.0712,6.96947,0.194336,-0.0368652,-1.1084,-0.847328,-0.732824,-5.38931,MEDIUM,v5_stream
4360,1769872027.6192,27.0712,17.2977,0.317627,0.144043,-1.08179,-0.0992366,-2.93893,-14.2595,MEDIUM,v5_stream
4361,1769872027.6192,27.0241,2.81679,0.181885,0.110352,-1.07642,1.0,0.671756,-1.14504,MEDIUM,v5_stream
4362,1769872027.6192,27.0241,8.27481,0.272217,-0.00756836,-1.11401,-1.90076,2.9084,-3.46565,MEDIUM,v5_stream
4363,1769872027.6192,27.0241,16.1374,0.337402,0.161865,-1.08301,-1.40458,0.412214,-14.3206,MEDIUM,v5_stream
4364,1769872027.6192,26.9771,8.33588,0.289307,0.234131,-1.06323,1.06107,0.427481,-6.84733,MEDIUM,v5_stream
4365,1769872027.8974,27.0712,7.9771,0.318848,0.0373535,-1.09912,-2.33588,1.54962,-4.0916,MEDIUM,v5_stream
4366,1769872027.8974,27.1182,8.0687,0.290039,0.249512,-1.05396,0.129771,-1.61832,-6.32061,MEDIUM,v5_stream
4367,1769872027.8974,27.0241,4.29008,0.188721,0.092041,-1.1084,0.160305,0.343511,3.78626,MEDIUM,v5_stream
4368,1769872028.8974,27.0241,8.0687,0.259521,0.0507812,-1.11157,-2.63359,2.83969,2.59542,MEDIUM,v5_stream
4369,1769872028.8974,27.1653,3.9771,0.321045,0.200439,-1.05493,-0.625954,0.946565,-2.40458,MEDIUM,v5_stream
4370,1769872029.1507,27.1653,5.38168,0.343994,0.0939941,-1.06177,-1.70992,0.763359,-2.9084,MEDIUM,v5_stream
4371,1769872029.1507,27.0241,9.28244,0.194336,0.21582,-1.07544,0.648855,-1.35878,7.27481,MEDIUM,v5_stream
4372,1769872030.1507,27.0241,23.229,0.24707,-0.0244141,-1.09497,-1.84733,3.81679,17.5649,MEDIUM,v5_stream
4373,1769872030.1507,27.0241,6.19084,0.334229,0.120117,-1.07227,-2.47328,0.122137,3.59542,MEDIUM,v5_stream
4374,1769872030.1507,27.1182,11.7252,0.275146,0.230713,-1.08252,0.381679,0.328244,11.0153,MEDIUM,v5_stream
4375,1769872030.3955,27.1182,26.4656,0.22168,-0.0471191,-1.10522,-2.22901,0.343511,23.8931,MEDIUM,v5_stream
4376,1769872031.3955,26.9771,18.5115,0.330078,0.101562,-1.07886,-2.48092,2.48092,13.5496,MEDIUM,v5_stream
4377,1769872031.3955,27.1182,11.5573,0.331055,0.124512,-1.07324,-1.25191,0.0610687,10.2443,MEDIUM,v5_stream
4378,1769872031.3955,27.1182,25.145,0.227783,-0.0214844,-1.10547,-1.83206,0.580153,22.7328,MEDIUM,v5_stream
4379,1769872031.3955,27.0241,21.2824,0.321045,0.0432129,-1.07104,-2.56489,1.80916,16.9084,MEDIUM,v5_stream
4380,1769872032.6911,27.1653,19.9618,0.290771,0.0771484,-1.11157,-0.89313,-0.961832,18.1069,MEDIUM,v5_stream
4381,1769872032.6911,27.0241,28.5802,0.302734,-0.0605469,-1.0708,-0.938931,2.65649,24.9847,MEDIUM,v5_stream
4382,1769872032.6911,27.1182,14.1756,0.392578,-0.0900879,-1.0979,-3.0,-0.0916031,11.084,MEDIUM,v5_stream
4383,1769872032.6911,27.0712,19.3511,0.299072,0.0629883,-1.08765,-1.1374,-0.78626,17.4275,MEDIUM,v5_stream
4384,1769872032.6911,27.0241,29.4122,0.252441,-0.0895996,-1.08228,-1.17557,2.40458,25.8321,MEDIUM,v5_stream
4385,1769872032.9658,27.0712,18.1908,0.269043,-0.020752,-1.07202,-1.07634,0.198473,16.916,MEDIUM,v5_stream
4386,1769872032.9658,27.0241,27.4886,0.250977,-0.173828,-1.11499,-2.22901,2.30534,22.9542,MEDIUM,v5_stream
4387,1769872032.9658,27.0241,11.8855,0.357666,-0.0869141,-1.05054,-2.0687,0.175573,9.64122,MEDIUM,v5_stream
4388,1769872033.9658,26.9771,17.1527,0.230713,-0.0666504,-1.07373,-1.1145,-0.938931,15.0992,MEDIUM,v5_stream
4389,1769872033.9658,27.0712,25.9695,0.218018,-0.215332,-1.11279,-2.03817,2.55725,21.374,MEDIUM,v5_stream
4390,1769872034.3623,27.0712,8.61832,0.30957,-0.128906,-1.07251,-1.36641,-1.84733,5.40458,MEDIUM,v5_stream
4391,1769872035.3623,27.0241,18.458,0.141357,-0.151855,-1.11084,-1.25191,2.12977,15.0763,MEDIUM,v5_stream
4392,1769872035.3623,27.1182,8.52672,0.331543,-0.206543,-1.05713,-1.33588,2.45802,4.73282,MEDIUM,v5_stream
4393,1769872035.3623,27.1653,4.1374,0.27417,-0.17627,-1.07251,-1.00763,-2.76336,0.366412,MEDIUM,v5_stream
4394,1769872035.3623,27.1182,11.9389,0.149902,-0.199707,-1.11768,-1.16031,2.38931,8.38931,MEDIUM,v5_stream
4395,1769872036.5925,27.0712,6.38931,0.324951,-0.223877,-1.08594,-1.70992,4.14504,0.534351,MEDIUM,v5_stream
4396,1769872036.5925,27.0712,6.03053,0.326904,-0.114502,-1.06079,-0.427481,-2.77863,-2.82443,MEDIUM,v5_stream
4397,1769872036.5925,27.0241,7.12977,0.125244,-0.22168,-1.12036,-1.01527,0.847328,5.26718,MEDIUM,v5_stream
4398,1769872036.5925,27.1182,21.2977,0.312988,-0.231201,-1.0647,-0.351145,3.69466,-17.2519,MEDIUM,v5_stream
4399,1769872036.5925,26.9771,18.6336,0.341309,-0.139893,-1.08813,-0.274809,-3.24427,-15.1145,MEDIUM,v5_stream
4400,1769872036.8549,27.1182,12.7176,0.189697,-0.189941,-1.09497,-0.137405,0.770992,-11.8092,MEDIUM,v5_stream
4401,1769872036.8549,27.0712,18.8015,0.3125,-0.146973,-1.07593,-0.931298,1.54198,-16.3282,MEDIUM,v5_stream
4402,1769872036.8549,27.0241,26.9084,0.371338,-0.029541,-1.04272,-0.0763359,-1.14504,-25.687,MEDIUM,v5_stream
4403,1769872036.8549,27.0712,14.9847,0.24292,-0.143066,-1.08887,0.450382,-0.885496,-13.6489,MEDIUM,v5_stream
4404,1769872037.8549,27.0712,16.7405,0.291748,-0.139404,-1.1106,-0.343511,2.57252,-13.8244,MEDIUM,v5_stream
4405,1769872038.0985,27.1653,14.7328,0.237549,-0.0510254,-1.0957,0.961832,-1.12977,-12.6412,MEDIUM,v5_stream
4406,1769872038.0985,27.0241,16.1756,0.322754,-0.076416,-1.08472,0.122137,3.69466,-12.3588,MEDIUM,v5_stream
4407,1769872038.0985,27.0712,25.3817,0.39209,-0.0268555,-1.07422,-1.67176,-0.290076,-23.4198,MEDIUM,v5_stream
4408,1769872039.0985,27.0712,21.1832,0.302002,0.121094,-1.06738,0.236641,-1.49618,-19.4504,MEDIUM,v5_stream
4409,1769872039.0985,27.1653,9.96947,0.219238,0.0654297,-1.07471,1.40458,1.67939,-6.8855,MEDIUM,v5_stream
4410,1769872039.3634,26.9771,14.0153,0.288574,0.0283203,-1.1001,-0.419847,2.0687,-11.5267,MEDIUM,v5_stream
4411,1769872040.3634,27.0712,23.7634,0.397461,0.0305176,-1.0647,-0.648855,2.0458,-21.0687,MEDIUM,v5_stream
4412,1769872040.3634,27.0712,14.8702,0.309082,0.127686,-1.09961,0.251908,-1.84733,-12.771,MEDIUM,v5_stream
4413,1769872040.3634,27.1182,4.8626,0.183105,0.0754395,-1.10278,0.557252,1.21374,-3.0916,MEDIUM,v5_stream
4414,1769872040.3634,27.0712,14.9466,0.289062,-0.0217285,-1.09424,-1.76336,3.67939,-9.50382,MEDIUM,v5_stream
4415,1769872041.6421,27.0712,10.8702,0.271729,0.0949707,-1.11157,-0.0763359,-3.36641,-7.42748,MEDIUM,v5_stream
4416,1769872041.6421,27.0712,1.80916,0.168701,0.116943,-1.0957,-0.374046,1.19847,-0.236641,MEDIUM,v5_stream
4417,1769872041.6421,27.1182,12.0,0.328613,0.0837402,-1.0791,-1.57252,3.35878,-7.0687,MEDIUM,v5_stream
4418,1769872041.6421,27.1182,14.5878,0.351318,0.167236,-1.08276,-0.862595,-1.80916,-11.916,MEDIUM,v5_stream
4419,1769872041.6421,27.0712,2.74046,0.201416,0.147949,-1.10181,0.458015,-1.0916,1.19084,MEDIUM,v5_stream
4420,1769872042.0442,26.9771,6.65649,0.273682,0.00830078,-1.10889,-2.92366,2.48855,1.24427,MEDIUM,v5_stream
4421,1769872042.0442,27.1182,4.70992,0.357178,0.240234,-1.03442,-0.885496,-0.900763,-2.92366,MEDIUM,v5_stream
4422,1769872042.0442,27.1182,4.76336,0.191162,0.124023,-1.07495,0.931298,-0.916031,2.91603,MEDIUM,v5_stream
4423,1769872043.0442,27.1653,11.2519,0.21875,-0.0332031,-1.12793,-2.19847,2.10687,6.94656,MEDIUM,v5_stream
4424,1769872043.0442,27.0241,3.58779,0.296631,0.211426,-1.05713,-1.67176,0.534351,-1.38168,MEDIUM,v5_stream
4425,1769872043.3507,27.0241,14.6412,0.205566,0.168213,-1.08838,0.343511,0.374046,13.9237,MEDIUM,v5_stream
4426,1769872044.3507,27.0712,24.1527,0.263672,-0.0166016,-1.12061,-3.0458,3.19847,17.9084,MEDIUM,v5_stream
4427,1769872044.3507,27.0712,8.37405,0.324707,0.181641,-1.06104,-2.16031,0.198473,6.01527,MEDIUM,v5_stream
4428,1769872044.3507,27.0712,12.4427,0.287109,0.131836,-1.07666,0.0381679,0.610687,11.7939,MEDIUM,v5_stream
4429,1769872044.3507,27.1182,24.9008,0.233643,-0.0576172,-1.09521,-1.73282,0.59542,22.5725,MEDIUM,v5_stream
4430,1769872045.6097,27.0712,27.458,0.216553,0.0532227,-1.06641,-0.603053,1.65649,25.1985,MEDIUM,v5_stream
4431,1769872045.6097,27.1653,21.9695,0.337646,-0.0493164,-1.09766,-3.39695,2.63359,15.9389,MEDIUM,v5_stream
4432,1769872045.6097,27.0241,12.3969,0.342529,0.148193,-1.0769,-1.87786,-1.53435,8.98473,MEDIUM,v5_stream
4433,1769872045.6097,27.1182,24.2443,0.249512,0.043457,-1.05444,-0.160305,1.77863,22.3053,MEDIUM,v5_stream
4434,1769872045.6097,27.0712,24.3359,0.321533,-0.132324,-1.10229,-2.8855,1.18321,20.2672,MEDIUM,v5_stream
4435,1769872045.9129,27.0241,12.855,0.387939,-0.0292969,-1.06128,-2.64122,0.862595,9.35114,MEDIUM,v5_stream
4436,1769872045.9129,27.1182,20.3511,0.306396,-0.0300293,-1.11255,-1.83969,-1.22137,17.2901,MEDIUM,v5_stream
4437,1769872045.9129,27.1182,27.3664,0.244629,-0.081543,-1.08325,-0.839695,2.1145,24.4122,MEDIUM,v5_stream
4438,1769872046.9129,27.1182,17.0076,0.385254,-0.152344,-1.08398,-1.98473,1.72519,13.2977,MEDIUM,v5_stream
4439,1769872046.9129,27.1182,16.6183,0.299072,-0.0356445,-1.09058,-1.74809,-1.61832,13.2519,MEDIUM,v5_stream
4440,1769872047.1724,27.0712,19.229,0.254883,-0.0861816,-1.09473,-1.43511,-1.45038,16.3435,MEDIUM,v5_stream
4441,1769872047.1724,27.0241,26.1985,0.218018,-0.124268,-1.08008,-1.12214,3.64122,21.4351,MEDIUM,v5_stream
4442,1769872048.1724,27.0712,12.229,0.38208,-0.211182,-1.08496,-2.30534,1.64122,8.28244,MEDIUM,v5_stream
4443,1769872048.1724,27.1182,13.3282,0.268311,-0.0991211,-1.08496,-1.44275,-2.51908,9.36641,MEDIUM,v5_stream
4444,1769872048.1724,27.1182,22.8855,0.154297,-0.157715,-1.08008,-0.59542,3.54198,18.7481,MEDIUM,v5_stream
4445,1769872048.4494,27.0712,6.61832,0.287598,-0.0563965,-1.07715,-0.564885,-3.1374,2.91603,MEDIUM,v5_stream
4446,1769872049.4494,27.0712,15.5344,0.135498,-0.186523,-1.10791,-0.770992,2.74809,12.0153,MEDIUM,v5_stream
4447,1769872049.4494,27.1182,5.87786,0.3479,-0.235596,-1.07471,-2.21374,2.0,1.66412,MEDIUM,v5_stream
4448,1769872049.4494,27.0712,6.9084,0.342773,-0.0109863,-1.0752,-0.0763359,-3.80916,-3.0229,MEDIUM,v5_stream
4449,1769872049.4494,27.1653,7.03817,0.130371,-0.203613,-1.10425,-0.419847,1.44275,5.17557,MEDIUM,v5_stream
4450,1769872049.7339,27.0712,8.87023,0.330566,-0.118164,-1.09131,-1.00763,-4.9542,-2.9084,MEDIUM,v5_stream
4451,1769872049.7339,27.0241,10.3206,0.132568,-0.127441,-1.10986,0.969466,0.793893,-8.55725,MEDIUM,v5_stream
4452,1769872049.7339,27.0712,12.6641,0.347168,-0.280273,-1.09937,-0.832061,2.83969,-8.99237,MEDIUM,v5_stream
4453,1769872049.7339,27.0712,27.2061,0.355225,-0.0581055,-1.06543,-0.839695,-2.68702,-23.6794,MEDIUM,v5_stream
4454,1769872050.7339,27.0241,12.6489,0.190918,-0.0998535,-1.07959,1.22901,-0.21374,-11.2061,MEDIUM,v5_stream
4455,1769872051.0489,27.0712,14.3359,0.2146,-0.17041,-1.11182,-0.832061,1.92366,-11.5802,MEDIUM,v5_stream
4456,1769872051.0489,27.1182,24.5344,0.340576,-0.0881348,-1.06348,-0.473282,2.07634,-21.9847,MEDIUM,v5_stream
4457,1769872051.0489,27.0712,25.1298,0.36377,-0.0395508,-1.07397,0.10687,-1.29008,-23.7328,MEDIUM,v5_stream
4458,1769872052.0489,27.0712,14.5802,0.247559,-0.0839844,-1.08862,0.519084,-0.442748,-13.6183,MEDIUM,v5_stream
4459,1769872052.0489,27.0712,14.8473,0.303711,-0.0898438,-1.08813,-0.0992366,2.35878,-12.3893,MEDIUM,v5_stream
4460,1769872052.2818,27.1182,15.2824,0.315918,-0.104492,-1.1123,-1.30534,2.48855,-11.4885,MEDIUM,v5_stream
4461,1769872052.2818,27.0241,25.4198,0.348633,0.072998,-1.04834,-0.748092,0.221374,-24.4504,MEDIUM,v5_stream
4462,1769872053.2818,27.0712,20.2443,0.31665,0.0637207,-1.07129,0.244275,-1.29008,-18.7099,MEDIUM,v5_stream
4463,1769872053.2818,27.0712,9.9313,0.211426,0.0537109,-1.10693,0.290076,-1.1374,-8.50382,MEDIUM,v5_stream
4464,1769872053.2818,27.0712,13.6794,0.256348,0.0400391,-1.08691,-0.137405,3.91603,-9.62595,MEDIUM,v5_stream
4465,1769872054.5517,27.0241,22.229,0.346436,0.0668945,-1.0647,-0.900763,-1.32061,-20.0076,MEDIUM,v5_stream
4466,1769872054.5517,27.1182,12.4962,0.266113,0.174805,-1.09668,1.0687,-3.41985,-8.00763,MEDIUM,v5_stream
4467,1769872054.5517,27.0241,5.39695,0.165771,0.059082,-1.08936,0.167939,2.60305,-2.62595,MEDIUM,v5_stream
4468,1769872054.5517,27.0712,15.6794,0.333984,0.0317383,-1.12134,-2.38168,3.0458,-10.2519,MEDIUM,v5_stream
4469,1769872054.5517,27.0712,18.9542,0.339844,0.201416,-1.03979,-0.709924,-1.15267,-17.0916,MEDIUM,v5_stream
4470,1769872054.7953,27.0241,6.1374,0.27002,0.0693359,-1.12769,-1.75573,1.79389,-2.58779,MEDIUM,v5_stream
4471,1769872054.7953,27.0241,14.4809,0.366699,0.147949,-1.04858,-0.580153,1.77863,-12.1221,MEDIUM,v5_stream
4472,1769872054.7953,27.0241,5.91603,0.254883,0.125488,-1.10327,0.0381679,-1.28244,-4.59542,MEDIUM,v5_stream
4473,1769872054.7953,27.1182,6.15267,0.171143,0.057373,-1.08838,-0.664122,0.633588,4.85496,MEDIUM,v5_stream
4474,1769872055.7953,27.0712,5.40458,0.304688,0.109131,-1.08521,-1.46565,3.67939,0.259542,MEDIUM,v5_stream
4475,1769872056.1617,27.1182,6.96947,0.279785,0.153564,-1.08325,-1.50382,3.18321,2.28244,MEDIUM,v5_stream
4476,1769872056.1617,27.1653,4.80153,0.362305,0.153809,-1.07324,-1.18321,-0.778626,-2.83969,MEDIUM,v5_stream
4477,1769872057.1617,27.1182,4.85496,0.189453,0.124268,-1.10718,0.0305344,-1.81679,3.00763,MEDIUM,v5_stream
4478,1769872057.1617,27.1182,16.7252,0.222168,0.0869141,-1.10352,-1.20611,3.61069,11.9084,MEDIUM,v5_stream
4479,1769872057.1617,27.0241,6.76336,0.321777,0.100098,-1.08081,-2.41985,1.36641,2.9771,MEDIUM,v5_stream
4480,1769872057.4121,27.1653,8.89313,0.314209,0.140625,-1.05371,-1.72519,1.51145,5.65649,MEDIUM,v5_stream
4481,1769872058.4121,27.1182,14.458,0.287842,0.121094,-1.104,-1.38168,-1.29771,11.7786,MEDIUM,v5_stream
4482,1769872058.4121,27.0241,25.1832,0.201172,0.0612793,-1.05786,-1.28244,0.992366,22.9084,MEDIUM,v5_stream
4483,1769872058.4121,27.0241,18.687,0.337158,0.0375977,-1.09253,-2.76336,3.16031,12.7634,MEDIUM,v5_stream
4484,1769872058.4121,27.1182,10.9008,0.355225,0.0969238,-1.05664,-1.96183,-1.48092,7.45802,MEDIUM,v5_stream
4485,1769872059.6953,27.0712,22.8702,0.337158,0.0136719,-1.11792,-3.19084,1.56489,18.1145,MEDIUM,v5_stream
4486,1769872059.6953,27.0241,11.0687,0.372559,0.0827637,-1.05444,-1.53435,0.389313,9.14504,MEDIUM,v5_stream
4487,1769872059.6953,27.1182,24.6412,0.261719,-0.0222168,-1.09155,-0.969466,-0.519084,23.1527,MEDIUM,v5_stream
4488,1769872059.6953,27.0712,27.2595,0.313477,-0.0241699,-1.10645,-2.08397,2.19084,22.9847,MEDIUM,v5_stream
4489,1769872059.6953,27.1653,13.1221,0.364502,-0.0214844,-1.05029,-2.1145,1.48092,9.52672,MEDIUM,v5_stream
4490,1769872059.9691,27.0241,23.8168,0.302002,-0.0554199,-1.08496,-2.0,1.09924,20.7176,MEDIUM,v5_stream
4491,1769872059.9691,27.0712,10.6031,0.361816,-0.0598145,-1.07104,-2.25954,0.183206,8.16031,MEDIUM,v5_stream
4492,1769872059.9691,27.1653,22.2748,0.265381,-0.078125,-1.09985,-1.22137,-0.229008,20.8244,MEDIUM,v5_stream
4493,1769872060.9691,27.0241,25.2977,0.328613,-0.0935059,-1.08887,-1.50382,3.01527,20.7786,MEDIUM,v5_stream
4494,1769872060.9691,27.1182,10.1221,0.399902,-0.123779,-1.06763,-1.80916,-0.160305,8.15267,MEDIUM,v5_stream
4495,1769872061.2296,27.0241,25.4504,0.220215,-0.226318,-1.10327,-1.65649,2.64122,21.1527,MEDIUM,v5_stream
4496,1769872061.2296,27.0712,10.2748,0.372559,-0.143066,-1.04346,-1.44275,0.916031,7.91603,MEDIUM,v5_stream
4497,1769872062.2296,27.0241,14.1221,0.231445,-0.121582,-1.08203,-0.938931,-1.49618,11.687,MEDIUM,v5_stream
4498,1769872062.2296,27.0241,22.1603,0.188965,-0.240234,-1.07812,-1.96183,3.38168,16.8168,MEDIUM,v5_stream
4499,1769872062.2296,27.1182,4.77863,0.359863,-0.178223,-1.0542,-1.18321,0.725191,2.87023,MEDIUM,v5_stream
4500,1769872062.4676,27.1182,10.542,0.370117,-0.23877,-1.08594,-1.75573,4.12214,4.66412,MEDIUM,v5_stream
4501,1769872063.4676,27.0712,8.70229,0.340332,-0.13208,-1.06812,-1.29771,-4.03817,-3.36641,MEDIUM,v5_stream
4502,1769872063.4676,27.0241,6.1145,0.125,-0.130127,-1.11133,-0.0992366,1.29008,4.72519,MEDIUM,v5_stream
4503,1769872063.4676,27.0241,8.19847,0.327393,-0.266846,-1.07959,-1.73282,5.42748,1.03817,MEDIUM,v5_stream
4504,1769872063.4676,27.1182,9.16031,0.354248,-0.158691,-1.05127,-1.64885,-3.93893,-3.57252,MEDIUM,v5_stream
4505,1769872063.7397,27.0712,13.5878,0.163574,-0.27002,-1.10938,-0.954198,3.8626,-8.77099,MEDIUM,v5_stream
4506,1769872063.7397,27.0241,18.5573,0.335205,-0.203613,-1.05249,-0.778626,0.717557,-17.0611,MEDIUM,v5_stream
4507,1769872063.7397,26.9771,19.7023,0.293213,-0.0429688,-1.07617,0.679389,-1.92366,-17.0992,MEDIUM,v5_stream
4508,1769872063.7397,27.0712,13.3664,0.182861,-0.217285,-1.10449,-0.0916031,1.68702,-11.5878,MEDIUM,v5_stream
4509,1769872064.7397,27.1182,20.0229,0.331543,-0.171143,-1.07837,-0.770992,2.32824,-16.9237,MEDIUM,v5_stream
4510,1769872065.0335,27.1182,12.916,0.210938,-0.100586,-1.10522,0.00763359,0.167939,-12.7405,MEDIUM,v5_stream
4511,1769872065.0335,26.9771,19.2519,0.358643,-0.10083,-1.07959,-0.78626,2.38168,-16.084,MEDIUM,v5_stream
4512,1769872065.0335,27.0241,26.8626,0.393799,-0.0915527,-1.07959,-0.854962,-0.290076,-25.7176,MEDIUM,v5_stream
4513,1769872066.0335,27.1182,20.5114,0.287354,0.00585938,-1.11084,0.480916,-3.25954,-16.771,MEDIUM,v5_stream
4514,1769872066.0335,27.1182,13.0687,0.217285,-0.0258789,-1.0686,0.801527,2.35115,-9.91603,MEDIUM,v5_stream
4515,1769872066.2939,27.0712,25.6794,0.354004,0.0378418,-1.0647,-0.908397,-2.8855,-21.8855,MEDIUM,v5_stream
4516,1769872067.2939,27.0241,12.2061,0.228516,0.0725098,-1.09546,1.30534,-0.435115,-10.4656,MEDIUM,v5_stream
4517,1769872067.2939,27.0712,13.9618,0.273193,-0.0820312,-1.07812,-0.59542,4.70229,-8.66412,MEDIUM,v5_stream
4518,1769872067.2939,27.1182,21.2519,0.363281,-0.0332031,-1.08154,-2.41985,0.717557,-18.1145,MEDIUM,v5_stream
4519,1769872067.2939,27.0712,20.9847,0.352051,0.178223,-1.0481,0.114504,-1.28244,-19.5878,MEDIUM,v5_stream
4520,1769872068.5459,27.1182,15.5649,0.304932,0.120117,-1.07886,-0.854962,2.9313,-11.7786,MEDIUM,v5_stream
