id,timestamp,temperature,vibration,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,fan_state,collection_id,timestamp_iso
2957,1769902365.2382,28.2947,12.855,0.271729,-0.239258,-1.05811,0.21374,4.94656,-7.69466,MEDIUM,v5_stream,2026-01-31T23:32:45.238199Z
2954,1769902365.3921,28.3888,7.80153,0.30249,-0.0849609,-1.09106,-2.15267,-2.74046,-2.9084,MEDIUM,v5_stream,2026-01-31T23:32:45.392100Z
2958,1769902365.4382,28.3888,29.7863,0.269043,0.0119629,-1.0498,-2.27481,-1.9084,-25.6031,MEDIUM,v5_stream,2026-01-31T23:32:45.438199Z
2955,1769902365.5921,28.2476,22.687,0.281982,-0.293945,-1.0647,1.17557,2.72519,-18.7863,MEDIUM,v5_stream,2026-01-31T23:32:45.592099Z
2959,1769902365.6382,28.4359,24.3664,0.361572,-0.167236,-1.07471,-1.1145,3.22137,-20.0305,MEDIUM,v5_stream,2026-01-31T23:32:45.638200Z
2961,1769902366.2842,28.2947,30.2595,0.352539,-0.149902,-1.12793,-2.71756,0.10687,-27.4351,MEDIUM,v5_stream,2026-01-31T23:32:46.284199Z
2962,1769902366.4842,28.2947,10.4733,0.23999,0.0283203,-1.04468,2.60305,2.37405,-5.49618,MEDIUM,v5_stream,2026-01-31T23:32:46.484200Z
2963,1769902366.6842,28.2947,32.7634,0.36084,0.0532227,-1.0835,-0.946565,0.732824,-31.084,MEDIUM,v5_stream,2026-01-31T23:32:46.684200Z
2960,1769902366.8382,28.2006,12.1298,0.234131,-0.111816,-1.09302,1.03053,3.0,-8.09924,MEDIUM,v5_stream,2026-01-31T23:32:46.838200Z
2966,1769902367.6387,28.4359,13.458,0.180664,0.141846,-1.10132,1.77099,0.549618,-11.1374,MEDIUM,v5_stream,2026-01-31T23:32:47.638700Z
2964,1769902367.8842,28.2947,17.0305,0.390381,-0.0922852,-1.09766,-0.916031,2.35115,-13.7634,MEDIUM,v5_stream,2026-01-31T23:32:47.884200Z
2965,1769902368.0842,28.3418,17.6489,0.210449,0.15332,-1.05518,2.35878,0.587786,-14.7023,MEDIUM,v5_stream,2026-01-31T23:32:48.084199Z
2967,1769902368.8387,28.3418,29.6107,0.398682,0.134033,-1.10547,-0.900763,-0.0305344,-28.6794,MEDIUM,v5_stream,2026-01-31T23:32:48.838700Z
2968,1769902369.0387,28.2476,5.24428,0.331543,-0.143311,-1.08154,-1.16031,2.03817,-2.0458,MEDIUM,v5_stream,2026-01-31T23:32:49.038700Z
2969,1769902369.2387,28.2476,20.0229,0.178467,0.239746,-1.12183,0.801527,-5.10687,-14.1145,MEDIUM,v5_stream,2026-01-31T23:32:49.238699Z
2970,1769902369.4387,28.2947,20.4427,0.306152,0.0881348,-1.10107,-1.49618,-0.580153,-18.3664,MEDIUM,v5_stream,2026-01-31T23:32:49.438699Z
2971,1769902369.9071,28.2947,12.1221,0.321533,0.114746,-1.07959,-2.25191,-2.32061,-7.54962,MEDIUM,v5_stream,2026-01-31T23:32:49.907099Z
2972,1769902370.1071,28.2947,8.40458,0.264893,0.0175781,-1.08936,0.0229008,4.0229,4.35878,MEDIUM,v5_stream,2026-01-31T23:32:50.107100Z
2976,1769902370.1854,28.2947,5.06107,0.308594,0.256836,-1.0481,-1.23664,-0.793893,-3.03053,MEDIUM,v5_stream,2026-01-31T23:32:50.185400Z
2973,1769902370.3071,28.3888,12.9008,0.270508,0.162842,-1.09082,0.122137,-2.09924,-10.6794,MEDIUM,v5_stream,2026-01-31T23:32:50.307100Z
2977,1769902370.3854,28.3418,18.7557,0.312744,-0.0214844,-1.07227,-2.33588,2.73282,13.687,MEDIUM,v5_stream,2026-01-31T23:32:50.385400Z
2974,1769902370.5071,28.2476,6.1374,0.242676,0.161377,-1.04004,-1.64885,2.94656,-1.54198,MEDIUM,v5_stream,2026-01-31T23:32:50.507100Z
2978,1769902370.5854,28.2947,7.20611,0.236572,0.124268,-1.11865,-0.480916,-4.14504,2.58015,MEDIUM,v5_stream,2026-01-31T23:32:50.585400Z
2975,1769902370.7071,28.3418,7.49618,0.144043,0.0654297,-1.10718,0.251908,2.35878,4.8855,MEDIUM,v5_stream,2026-01-31T23:32:50.707099Z
2981,1769902371.531,28.2006,28.4046,0.248047,0.100342,-1.13696,-0.305344,1.84733,26.2519,MEDIUM,v5_stream,2026-01-31T23:32:51.530999Z
2982,1769902371.731,28.3418,3.14504,0.344727,0.248779,-1.05322,-0.717557,1.22901,1.19847,MEDIUM,v5_stream,2026-01-31T23:32:51.730999Z
2979,1769902371.7854,28.2947,2.21374,0.293945,0.225586,-1.09473,-1.29008,-0.870229,-0.0534351,MEDIUM,v5_stream,2026-01-31T23:32:51.785399Z
2980,1769902371.9854,28.3418,19.1069,0.268555,-0.00366211,-1.06201,-1.9542,2.44275,14.7099,MEDIUM,v5_stream,2026-01-31T23:32:51.985399Z
2983,1769902372.931,28.2476,29.771,0.338379,-0.0793457,-1.06177,-3.38168,3.87786,22.5114,MEDIUM,v5_stream,2026-01-31T23:32:52.930999Z
2984,1769902373.131,28.3888,29.1908,0.174805,0.0441895,-1.08496,-0.526718,1.83206,26.8321,MEDIUM,v5_stream,2026-01-31T23:32:53.131000Z
2985,1769902373.331,28.2947,6.61069,0.452881,0.148926,-1.03149,-2.20611,-0.656489,3.74809,MEDIUM,v5_stream,2026-01-31T23:32:53.331000Z
2986,1769902373.7906,28.2947,8.00763,0.338379,0.185059,-1.14185,-0.885496,1.0687,6.05344,MEDIUM,v5_stream,2026-01-31T23:32:53.790600Z
2987,1769902373.9906,28.2476,22.8092,0.326904,-0.208984,-1.1062,-4.32824,-1.41221,17.0687,MEDIUM,v5_stream,2026-01-31T23:32:53.990600Z
2991,1769902374.0625,28.3888,14.626,0.227783,-0.00537109,-1.03882,-2.10687,-0.0381679,12.4809,MEDIUM,v5_stream,2026-01-31T23:32:54.062500Z
2988,1769902374.1906,28.2947,37.3664,0.260742,0.00927734,-1.03882,-0.129771,2.01527,35.2214,MEDIUM,v5_stream,2026-01-31T23:32:54.190599Z
2992,1769902374.2625,28.3418,16.7557,0.347656,-0.286621,-1.13354,-4.36641,0.0839695,12.3053,MEDIUM,v5_stream,2026-01-31T23:32:54.262500Z
2989,1769902374.3906,28.2476,12.0382,0.321045,0.0974121,-1.11621,-2.03053,1.22901,8.77863,MEDIUM,v5_stream,2026-01-31T23:32:54.390599Z
2993,1769902374.4625,28.3418,34.9847,0.228516,-0.0705566,-1.0542,-0.755725,2.19084,32.0382,MEDIUM,v5_stream,2026-01-31T23:32:54.462500Z
2990,1769902374.5906,28.3888,23.3893,0.383301,-0.2854,-1.13721,-4.77863,-1.79389,16.8168,MEDIUM,v5_stream,2026-01-31T23:32:54.590600Z
2994,1769902374.6625,28.3888,10.7939,0.258789,-0.0178223,-1.03857,-1.98473,0.374046,8.43511,MEDIUM,v5_stream,2026-01-31T23:32:54.662499Z
2996,1769902375.3068,28.2947,20.3053,0.114502,-0.172119,-1.05737,-1.24427,2.26718,16.7939,MEDIUM,v5_stream,2026-01-31T23:32:55.306799Z
2997,1769902375.5068,28.3888,6.38168,0.46167,-0.166504,-1.08374,-2.49618,-2.60305,-1.28244,MEDIUM,v5_stream,2026-01-31T23:32:55.506799Z
2998,1769902375.7068,28.2947,14.4886,0.28125,-0.151855,-1.09692,-0.40458,1.68702,12.3969,MEDIUM,v5_stream,2026-01-31T23:32:55.706799Z
2995,1769902375.8625,28.3888,16.7405,0.349609,-0.355713,-1.11157,-3.0916,1.46565,12.1832,MEDIUM,v5_stream,2026-01-31T23:32:55.862499Z
3001,1769902376.6559,28.2476,3.29771,0.336426,-0.164551,-1.10938,-1.43511,1.43511,-0.427481,MEDIUM,v5_stream,2026-01-31T23:32:56.655900Z
2999,1769902376.9068,28.2947,7.1374,0.135498,-0.172607,-1.07666,-0.251908,1.19084,5.69466,MEDIUM,v5_stream,2026-01-31T23:32:56.906800Z
3000,1769902377.1068,28.2947,9.29008,0.360352,-0.272461,-1.10425,-3.30534,-1.80153,-4.18321,MEDIUM,v5_stream,2026-01-31T23:32:57.106800Z
3002,1769902377.8559,28.2947,6.85496,0.162842,-0.208008,-1.05835,0.244275,2.49618,4.1145,MEDIUM,v5_stream,2026-01-31T23:32:57.855900Z
3003,1769902378.0559,28.2947,28.7557,0.279297,-0.128418,-1.06836,-2.43511,-1.78626,-24.5344,MEDIUM,v5_stream,2026-01-31T23:32:58.055900Z
3004,1769902378.2559,28.2947,16.7481,0.28833,-0.222656,-1.08643,0.0687023,0.259542,-16.4198,MEDIUM,v5_stream,2026-01-31T23:32:58.255899Z
3005,1769902378.4559,28.2947,12.1679,0.216797,-0.0800781,-1.03467,1.29008,4.03817,-6.83969,MEDIUM,v5_stream,2026-01-31T23:32:58.455899Z
3006,1769902378.9115,28.3888,14.2519,0.390137,-0.315186,-1.07446,1.21374,1.63359,-11.4046,MEDIUM,v5_stream,2026-01-31T23:32:58.911499Z
3007,1769902379.1115,28.3418,25.7252,0.234863,0.064209,-1.11255,0.740458,-2.92366,-22.0611,MEDIUM,v5_stream,2026-01-31T23:32:59.111500Z
3011,1769902379.1593,28.3888,8.43511,0.3479,-0.0361328,-1.10278,1.20611,1.96947,-5.25954,MEDIUM,v5_stream,2026-01-31T23:32:59.159300Z
3008,1769902379.3115,28.2947,29.6565,0.311768,-0.1521,-1.09082,-1.35878,-1.45038,-26.8473,MEDIUM,v5_stream,2026-01-31T23:32:59.311500Z
3012,1769902379.3593,28.2947,28.0076,0.29248,0.11084,-1.12476,-0.0839695,-2.70992,-25.2137,MEDIUM,v5_stream,2026-01-31T23:32:59.359299Z
3009,1769902379.5115,28.3888,8.83969,0.288086,-0.177246,-1.08423,0.832061,1.1374,-6.87023,MEDIUM,v5_stream,2026-01-31T23:32:59.511499Z
3013,1769902379.5593,28.2947,27.3053,0.313721,-0.116943,-1.15771,-2.53435,-0.442748,-24.3282,MEDIUM,v5_stream,2026-01-31T23:32:59.559299Z
3010,1769902379.7115,28.2006,34.3817,0.323975,0.101562,-1.13232,-0.961832,-1.9771,-31.4427,MEDIUM,v5_stream,2026-01-31T23:32:59.711499Z
3016,1769902380.4193,28.2947,20.7863,0.270508,0.109131,-1.12817,0.312977,-3.60305,-16.8702,MEDIUM,v5_stream,2026-01-31T23:33:00.419300Z
3017,1769902380.6193,28.2947,22.9466,0.262207,0.112549,-1.08765,-1.65649,-1.23664,-20.0534,MEDIUM,v5_stream,2026-01-31T23:33:00.619299Z
3014,1769902380.7593,28.3418,3.28244,0.253418,0.0722656,-1.05713,1.58779,0.839695,0.854962,MEDIUM,v5_stream,2026-01-31T23:33:00.759299Z
3015,1769902380.9593,28.3888,27.5573,0.346436,0.170166,-1.11328,-0.114504,0.587786,-26.855,MEDIUM,v5_stream,2026-01-31T23:33:00.959300Z
3018,1769902381.8193,28.2947,4.77099,0.281006,0.0283203,-1.07349,-0.473282,-0.854962,3.44275,MEDIUM,v5_stream,2026-01-31T23:33:01.819299Z
3019,1769902382.0193,28.2476,17.5878,0.283203,0.140869,-1.05542,0.244275,0.877863,-16.4656,MEDIUM,v5_stream,2026-01-31T23:33:02.019299Z
3020,1769902382.2193,28.3418,15.1908,0.324951,0.0930176,-1.1355,-3.67939,-2.48855,-9.0229,MEDIUM,v5_stream,2026-01-31T23:33:02.219300Z
3021,1769902382.7705,28.2947,6.96947,0.347168,0.193848,-1.10132,-2.36641,-1.0916,-3.51145,MEDIUM,v5_stream,2026-01-31T23:33:02.770499Z
3022,1769902382.9705,28.3418,9.20611,0.256348,0.00415039,-1.10205,-1.1374,1.74046,6.32824,MEDIUM,v5_stream,2026-01-31T23:33:02.970499Z
3026,1769902383.0391,28.3418,3.56489,0.303223,0.215088,-1.08789,-0.954198,-0.625954,-1.98473,MEDIUM,v5_stream,2026-01-31T23:33:03.039099Z
3023,1769902383.1705,28.3888,7.12214,0.185791,0.103027,-1.10498,-0.206107,-3.20611,-3.70992,MEDIUM,v5_stream,2026-01-31T23:33:03.170500Z
3027,1769902383.2391,28.3888,19.7939,0.361816,0.0297852,-1.11133,-3.08397,1.91603,14.7939,MEDIUM,v5_stream,2026-01-31T23:33:03.239099Z
3024,1769902383.3705,28.2947,6.12214,0.30127,0.229004,-1.05029,-1.0458,-1.32824,-3.74809,MEDIUM,v5_stream,2026-01-31T23:33:03.370500Z
3028,1769902383.4391,28.2476,11.5114,0.174072,0.159912,-1.11523,-0.458015,-4.92366,6.12977,MEDIUM,v5_stream,2026-01-31T23:33:03.439100Z
3025,1769902383.5705,28.2947,16.8702,0.30127,0.0959473,-1.09326,-1.74809,5.35878,9.76336,MEDIUM,v5_stream,2026-01-31T23:33:03.570499Z
3029,1769902383.6391,28.3888,3.29008,0.337646,0.195801,-1.09473,-1.58015,-1.18321,-0.526718,MEDIUM,v5_stream,2026-01-31T23:33:03.639100Z
3031,1769902384.3158,28.3888,27.2214,0.351318,0.00415039,-1.06958,-3.64885,2.34351,21.229,MEDIUM,v5_stream,2026-01-31T23:33:04.315799Z
3032,1769902384.5158,28.3418,32.4733,0.187256,0.0710449,-1.04858,0.854962,3.55725,28.0611,MEDIUM,v5_stream,2026-01-31T23:33:04.515799Z
3033,1769902384.7158,28.2947,4.96947,0.418457,0.104004,-1.03979,-2.62595,-0.442748,1.90076,MEDIUM,v5_stream,2026-01-31T23:33:04.715800Z
3030,1769902384.8391,28.3418,32.9084,0.378174,-0.151855,-1.07373,-2.25954,3.22137,27.4275,MEDIUM,v5_stream,2026-01-31T23:33:04.839099Z
3036,1769902385.6754,28.3418,8.27481,0.356689,0.0800781,-1.05933,-2.45802,1.10687,4.70992,MEDIUM,v5_stream,2026-01-31T23:33:05.675400Z
3034,1769902385.9158,28.2947,34.6031,0.398193,-0.0732422,-1.10962,-2.35115,3.53435,28.7176,MEDIUM,v5_stream,2026-01-31T23:33:05.915800Z
3035,1769902386.1158,28.3888,23.5878,0.174072,0.105469,-1.04077,0.229008,2.21374,21.145,MEDIUM,v5_stream,2026-01-31T23:33:06.115799Z
3037,1769902386.8754,28.3418,31.2443,0.407715,-0.101562,-1.12451,-1.85496,1.45038,27.9389,MEDIUM,v5_stream,2026-01-31T23:33:06.875400Z
3041,1769902386.9551,28.3418,8.83969,0.394775,-0.0949707,-1.07642,-2.68702,-3.10687,3.0458,MEDIUM,v5_stream,2026-01-31T23:33:06.955100Z
3038,1769902387.0754,28.3888,22.6641,0.202148,0.0961914,-1.08691,-0.0534351,1.87023,20.7405,MEDIUM,v5_stream,2026-01-31T23:33:07.075400Z
3042,1769902387.1551,28.3888,30.4733,0.347168,-0.174805,-1.02954,-0.251908,2.8855,27.3359,MEDIUM,v5_stream,2026-01-31T23:33:07.155100Z
3039,1769902387.2754,28.2947,13.8321,0.349609,-0.128174,-1.09253,-2.83206,-1.60305,9.39695,MEDIUM,v5_stream,2026-01-31T23:33:07.275399Z
3043,1769902387.3551,28.2947,14.9313,0.189209,-0.108398,-1.12158,-2.0,-0.396947,12.5344,MEDIUM,v5_stream,2026-01-31T23:33:07.355099Z
3040,1769902387.4754,28.2947,35.7634,0.307861,-0.17749,-1.06543,-1.72519,1.32824,32.7099,MEDIUM,v5_stream,2026-01-31T23:33:07.475399Z
3044,1769902387.5551,28.3888,8.0916,0.32251,-0.144287,-1.08057,-1.08397,-2.27481,4.73282,MEDIUM,v5_stream,2026-01-31T23:33:07.555099Z
3046,1769902388.2214,28.2947,6.46565,0.394531,-0.175049,-1.05933,-1.19847,-0.351145,-4.91603,MEDIUM,v5_stream,2026-01-31T23:33:08.221400Z
3047,1769902388.4214,28.3418,10.4046,0.245117,-0.317627,-1.06689,-1.37405,2.63359,6.39695,MEDIUM,v5_stream,2026-01-31T23:33:08.421400Z
3048,1769902388.6214,28.3888,6.0916,0.170654,-0.120117,-1.08911,0.328244,-1.03817,4.72519,MEDIUM,v5_stream,2026-01-31T23:33:08.621400Z
3045,1769902388.7551,28.2947,26.7405,0.261963,-0.140625,-1.0647,-0.603053,4.79389,21.3435,MEDIUM,v5_stream,2026-01-31T23:33:08.755100Z
3051,1769902389.5051,28.2947,27.7863,0.327393,-0.138916,-1.07129,-1.96947,-0.78626,-25.0305,MEDIUM,v5_stream,2026-01-31T23:33:09.505100Z
3052,1769902389.7051,28.3888,16.9847,0.365967,-0.276611,-1.07031,-0.137405,3.08397,-13.7634,MEDIUM,v5_stream,2026-01-31T23:33:09.705100Z
3049,1769902389.8214,28.2947,6.61832,0.348633,-0.18042,-1.05322,-1.06107,-0.366412,-5.19084,MEDIUM,v5_stream,2026-01-31T23:33:09.821399Z
3050,1769902390.0214,28.3888,7.29771,0.324463,-0.262207,-1.11914,-1.44275,2.60305,3.25191,MEDIUM,v5_stream,2026-01-31T23:33:10.021399Z
3053,1769902390.9051,28.3888,9.9771,0.171631,-0.0639648,-1.06787,-0.770992,0.748092,-8.45802,MEDIUM,v5_stream,2026-01-31T23:33:10.905100Z
3054,1769902391.1051,28.2947,34.1679,0.343506,-0.0695801,-1.08179,0.496183,-1.0229,-32.6489,MEDIUM,v5_stream,2026-01-31T23:33:11.105099Z
3055,1769902391.3051,28.3418,16.2901,0.396973,-0.19751,-1.1106,-0.648855,0.51145,-15.1298,MEDIUM,v5_stream,2026-01-31T23:33:11.305099Z
3056,1769902391.765,28.2476,33.9313,0.44751,0.0385742,-1.06689,-0.732824,-0.59542,-32.6031,MEDIUM,v5_stream,2026-01-31T23:33:11.765000Z
3057,1769902391.965,28.3418,13.3893,0.356934,-0.260986,-1.08081,0.755725,2.55725,-10.0763,MEDIUM,v5_stream,2026-01-31T23:33:11.964999Z
3061,1769902392.0151,28.3418,33.8702,0.33667,-0.0222168,-1.1189,-2.0,-0.740458,-31.1298,MEDIUM,v5_stream,2026-01-31T23:33:12.015100Z
3058,1769902392.165,28.3418,27.7328,0.227783,0.0952148,-1.10083,0.442748,-3.76336,-23.5267,MEDIUM,v5_stream,2026-01-31T23:33:12.164999Z
3062,1769902392.2151,28.3888,3.44275,0.316895,-0.0769043,-1.08325,-0.366412,1.70229,-1.37405,MEDIUM,v5_stream,2026-01-31T23:33:12.215100Z
3059,1769902392.365,28.3418,22.9313,0.311523,-0.0666504,-1.12354,-0.938931,-0.0763359,-21.916,MEDIUM,v5_stream,2026-01-31T23:33:12.365000Z
3063,1769902392.4151,28.3418,18.1908,0.172363,0.119629,-1.10034,1.81679,-1.37405,-15.0,MEDIUM,v5_stream,2026-01-31T23:33:12.415100Z
3060,1769902392.565,28.2947,11.9084,0.223633,-0.043457,-1.06079,1.57252,2.0687,-8.26718,MEDIUM,v5_stream,2026-01-31T23:33:12.565000Z
3064,1769902392.6151,28.2476,31.8779,0.375977,0.0629883,-1.08496,-1.36641,-1.51908,-28.9924,MEDIUM,v5_stream,2026-01-31T23:33:12.615099Z
3066,1769902393.2799,28.3888,23.084,0.291504,0.158691,-1.09546,-0.641221,-1.12214,-21.3206,MEDIUM,v5_stream,2026-01-31T23:33:13.279900Z
3067,1769902393.4799,28.2947,9.73282,0.311279,0.0769043,-1.07373,-0.793893,6.29008,2.64885,MEDIUM,v5_stream,2026-01-31T23:33:13.479899Z
3068,1769902393.6799,28.2947,7.80916,0.125244,0.151367,-1.07764,0.351145,0.755725,-6.70229,MEDIUM,v5_stream,2026-01-31T23:33:13.679899Z
3065,1769902393.8151,28.3418,7.0687,0.295654,0.0268555,-1.07397,-0.839695,4.8855,-1.34351,MEDIUM,v5_stream,2026-01-31T23:33:13.815099Z
3071,1769902394.5549,28.2947,10.5191,0.237549,-0.00830078,-1.10034,-1.85496,1.9084,6.75573,MEDIUM,v5_stream,2026-01-31T23:33:14.554899Z
3069,1769902394.8799,28.3418,19.084,0.35791,0.341064,-1.05103,-0.229008,-2.72519,-16.1298,MEDIUM,v5_stream,2026-01-31T23:33:14.879899Z
3070,1769902395.0799,28.3888,8.98473,0.276123,-0.015625,-1.07227,-1.69466,5.32061,1.96947,MEDIUM,v5_stream,2026-01-31T23:33:15.079900Z
3072,1769902395.7549,28.3418,4.87023,0.279541,0.220215,-1.06665,0.541985,-2.01527,-2.31298,MEDIUM,v5_stream,2026-01-31T23:33:15.754899Z
3073,1769902395.9549,28.3888,5.22137,0.307373,0.168945,-1.0481,-1.56489,2.18321,1.47328,MEDIUM,v5_stream,2026-01-31T23:33:15.954900Z
3074,1769902396.1549,28.3418,15.9847,0.239014,-0.0078125,-1.09961,-2.14504,2.30534,11.5344,MEDIUM,v5_stream,2026-01-31T23:33:16.154900Z
3075,1769902396.3549,28.2476,3.89313,0.273682,0.236328,-1.08716,0.847328,-1.35115,-1.69466,MEDIUM,v5_stream,2026-01-31T23:33:16.354899Z
3076,1769902396.8268,28.3418,23.626,0.162842,0.090332,-1.12158,-0.664122,2.85496,20.1069,MEDIUM,v5_stream,2026-01-31T23:33:16.826800Z
3077,1769902397.0268,28.3418,2.1145,0.329834,0.242676,-1.1123,-0.160305,1.05344,-0.900763,MEDIUM,v5_stream,2026-01-31T23:33:17.026799Z
3081,1769902397.0595,28.3418,32.4275,0.362305,-0.181152,-1.10864,-3.89313,2.54198,25.9924,MEDIUM,v5_stream,2026-01-31T23:33:17.059499Z
3078,1769902397.2268,28.4359,20.1374,0.317383,-0.0788574,-1.1062,-4.51145,-1.46565,14.1603,MEDIUM,v5_stream,2026-01-31T23:33:17.226799Z
3082,1769902397.2595,28.3888,36.6947,0.213623,0.0534668,-1.0957,0.183206,3.83206,32.6794,MEDIUM,v5_stream,2026-01-31T23:33:17.259500Z
3079,1769902397.4268,28.3888,32.6107,0.234375,0.113525,-1.06079,-1.12977,0.969466,30.5114,MEDIUM,v5_stream,2026-01-31T23:33:17.426800Z
3083,1769902397.4595,28.2947,3.39695,0.335205,0.118164,-1.06592,-1.53435,0.648855,1.21374,MEDIUM,v5_stream,2026-01-31T23:33:17.459500Z
3080,1769902397.6268,28.2947,6.51908,0.330322,0.245361,-1.11938,-0.450382,1.08397,4.98473,MEDIUM,v5_stream,2026-01-31T23:33:17.626800Z
3084,1769902397.6595,28.3418,29.458,0.433838,-0.164551,-1.05518,-3.43511,3.16031,22.8626,MEDIUM,v5_stream,2026-01-31T23:33:17.659499Z
3086,1769902398.3279,28.3418,34.7252,0.414307,-0.181641,-1.1355,-2.32061,4.16031,28.2443,MEDIUM,v5_stream,2026-01-31T23:33:18.327899Z
3087,1769902398.5279,28.2947,28.4122,0.155762,0.0341797,-1.09546,-0.671756,1.23664,26.5038,MEDIUM,v5_stream,2026-01-31T23:33:18.527899Z
3085,1769902398.8595,28.2476,33.9389,0.165527,0.0400391,-1.03687,0.877863,2.17557,30.8855,MEDIUM,v5_stream,2026-01-31T23:33:18.859499Z
3091,1769902399.571,28.2947,26.6947,0.379639,-0.262451,-1.10205,-1.53435,2.93893,22.2214,MEDIUM,v5_stream,2026-01-31T23:33:19.571000Z
3088,1769902399.7279,28.3888,5.82443,0.449219,-0.0234375,-1.03516,-3.0,-0.427481,2.39695,MEDIUM,v5_stream,2026-01-31T23:33:19.727900Z
3089,1769902399.9279,28.2947,37.0458,0.366943,-0.265381,-1.06372,-1.0229,4.19847,31.8244,MEDIUM,v5_stream,2026-01-31T23:33:19.927900Z
3090,1769902400.1279,28.3888,20.1145,0.245605,-0.0283203,-1.13452,-2.55725,-2.42748,15.1298,MEDIUM,v5_stream,2026-01-31T23:33:20.127899Z
3092,1769902400.771,28.3418,22.7481,0.152344,-0.081543,-1.10107,-1.48855,-1.81679,19.4427,MEDIUM,v5_stream,2026-01-31T23:33:20.770999Z
3093,1769902400.971,28.3418,1.58779,0.437988,-0.162354,-1.073,-0.137405,-1.22137,-0.229008,MEDIUM,v5_stream,2026-01-31T23:33:20.970999Z
3094,1769902401.171,28.2476,23.1145,0.313477,-0.275635,-1.10059,-0.832061,2.21374,20.0687,MEDIUM,v5_stream,2026-01-31T23:33:21.171000Z
3095,1769902401.371,28.3418,9.51145,0.174316,-0.0415039,-1.09937,-0.480916,-1.74046,7.29008,MEDIUM,v5_stream,2026-01-31T23:33:21.371000Z
3096,1769902401.8226,28.3888,6.35115,0.177246,-0.133789,-1.0835,-1.46565,-1.47328,3.41221,MEDIUM,v5_stream,2026-01-31T23:33:21.822599Z
3097,1769902402.0226,28.2947,6.25191,0.3479,-0.175537,-1.07349,-1.8855,-0.0305344,-4.33588,MEDIUM,v5_stream,2026-01-31T23:33:22.022599Z
3101,1769902402.1135,28.2947,28.458,0.230713,-0.103516,-1.06909,-1.63359,-2.48092,-24.3435,MEDIUM,v5_stream,2026-01-31T23:33:22.113500Z
3098,1769902402.2226,28.3418,10.4809,0.22876,-0.284668,-1.09277,-1.0687,3.9084,5.50382,MEDIUM,v5_stream,2026-01-31T23:33:22.222599Z
3102,1769902402.3135,28.2947,18.229,0.365479,-0.389648,-1.09473,-1.53435,0.114504,-16.5802,MEDIUM,v5_stream,2026-01-31T23:33:22.313499Z
3099,1769902402.4226,28.3888,2.80916,0.244629,-0.119385,-1.07788,-0.641221,-1.9542,0.21374,MEDIUM,v5_stream,2026-01-31T23:33:22.422600Z
3103,1769902402.5135,28.3888,13.5573,0.192871,-0.0588379,-1.0791,1.29008,1.98473,-10.2824,MEDIUM,v5_stream,2026-01-31T23:33:22.513499Z
3100,1769902402.6226,28.3888,7.22901,0.369141,-0.249023,-1.09131,-0.641221,2.05344,-4.53435,MEDIUM,v5_stream,2026-01-31T23:33:22.622600Z
3104,1769902402.7135,28.3888,36.0229,0.34375,0.00488281,-1.05493,-0.847328,-1.98473,-33.1908,MEDIUM,v5_stream,2026-01-31T23:33:22.713500Z
3106,1769902403.4786,28.3888,20.229,0.367432,-0.108398,-1.06519,-1.59542,2.10687,-16.5267,MEDIUM,v5_stream,2026-01-31T23:33:23.478600Z
3107,1769902403.6786,28.3418,14.7328,0.223877,0.0810547,-1.05884,1.74046,0.732824,-12.2595,MEDIUM,v5_stream,2026-01-31T23:33:23.678600Z
3105,1769902403.9135,28.3888,14.8092,0.378174,-0.237793,-1.09204,1.16794,2.72519,-10.916,MEDIUM,v5_stream,2026-01-31T23:33:23.913500Z
3111,1769902404.7356,28.3888,30.6412,0.343506,-0.0568848,-1.10352,-2.54962,-0.832061,-27.2595,MEDIUM,v5_stream,2026-01-31T23:33:24.735599Z
3108,1769902404.8786,28.2006,31.9313,0.34082,-0.119141,-1.09521,-2.83969,-1.29008,-27.8015,MEDIUM,v5_stream,2026-01-31T23:33:24.878599Z
3109,1769902405.0786,28.2947,8.87023,0.205322,0.0517578,-1.0459,1.71756,-0.267176,-6.8855,MEDIUM,v5_stream,2026-01-31T23:33:25.078599Z
3110,1769902405.2786,28.3418,29.6183,0.393066,0.110107,-1.04761,-0.0763359,0.641221,-28.9008,MEDIUM,v5_stream,2026-01-31T23:33:25.278599Z
3112,1769902405.9356,28.2947,1.69466,0.278809,-0.0168457,-1.08154,-0.0916031,-1.38168,0.221374,MEDIUM,v5_stream,2026-01-31T23:33:25.935600Z
3116,1769902406.0077,28.2947,14.1145,0.358154,0.0742188,-1.12524,-2.79389,-2.45038,-8.87023,MEDIUM,v5_stream,2026-01-31T23:33:26.007699Z
3113,1769902406.1356,28.3418,26.8702,0.330078,0.246094,-1.02246,1.30534,0.740458,-24.8244,MEDIUM,v5_stream,2026-01-31T23:33:26.135600Z
3117,1769902406.2077,28.3418,8.12977,0.244385,0.0700684,-1.08496,0.580153,3.67176,3.87786,MEDIUM,v5_stream,2026-01-31T23:33:26.207700Z
3114,1769902406.3356,28.2476,16.4122,0.360107,-0.0864258,-1.10132,-2.31298,-0.0305344,-14.0687,MEDIUM,v5_stream,2026-01-31T23:33:26.335599Z
