fan_state,window_start,window_end,timestamp_start,timestamp_end,timestamp_mean,accel_x_g_mean,accel_x_g_std,accel_x_g_skew,accel_x_g_kurtosis,accel_x_g_rms,accel_x_g_peak,accel_x_g_root_amplitude,accel_x_g_crest_factor,accel_x_g_shape_factor,accel_x_g_impulse_factor,accel_x_g_clearance_factor,accel_y_g_mean,accel_y_g_std,accel_y_g_skew,accel_y_g_kurtosis,accel_y_g_rms,accel_y_g_peak,accel_y_g_root_amplitude,accel_y_g_crest_factor,accel_y_g_shape_factor,accel_y_g_impulse_factor,accel_y_g_clearance_factor,accel_z_g_mean,accel_z_g_std,accel_z_g_skew,accel_z_g_kurtosis,accel_z_g_rms,accel_z_g_peak,accel_z_g_root_amplitude,accel_z_g_crest_factor,accel_z_g_shape_factor,accel_z_g_impulse_factor,accel_z_g_clearance_factor,gyro_x_dps_mean,gyro_x_dps_std,gyro_x_dps_skew,gyro_x_dps_kurtosis,gyro_x_dps_rms,gyro_x_dps_peak,gyro_x_dps_root_amplitude,gyro_x_dps_crest_factor,gyro_x_dps_shape_factor,gyro_x_dps_impulse_factor,gyro_x_dps_clearance_factor,gyro_y_dps_mean,gyro_y_dps_std,gyro_y_dps_skew,gyro_y_dps_kurtosis,gyro_y_dps_rms,gyro_y_dps_peak,gyro_y_dps_root_amplitude,gyro_y_dps_crest_factor,gyro_y_dps_shape_factor,gyro_y_dps_impulse_factor,gyro_y_dps_clearance_factor,gyro_z_dps_mean,gyro_z_dps_std,gyro_z_dps_skew,gyro_z_dps_kurtosis,gyro_z_dps_rms,gyro_z_dps_peak,gyro_z_dps_root_amplitude,gyro_z_dps_crest_factor,gyro_z_dps_shape_factor,gyro_z_dps_impulse_factor,gyro_z_dps_clearance_factor
LOW,200,300,1769901688.8206,1769901713.3617,1769901701.040434,0.29127683,0.06829705464338195,-0.3057295193010008,-0.8482457379166424,0.299176669156888,0.420898,0.2869644734720627,1.406854355274881,1.0271214128390782,1.4450102330487462,1.4667251137656114,-0.0021508752999999997,0.12668147328259305,-0.1157954510955067,-0.9224748207772961,0.12669973140304794,0.251709,0.09109744809335009,1.9866577238374856,1.1973380120360162,2.3787008096555717,2.7630741065552877,-1.0848924,0.022120696829892133,-0.053526755359032445,-0.3018349679758021,1.0851178944271447,1.13965,1.0847796660699527,1.0502545445549434,1.0002078495776583,1.0504728395184628,1.050582008168384,-0.844350708,1.093441897367295,0.42520358343018205,0.24547856437879112,1.3815003803902086,3.24427,1.0207627706987192,2.348367069637467,1.1911839468185415,2.7973371545894508,3.178280099086367,0.45221415099999995,1.877909724743313,-0.03453564318100669,-0.44169880408292084,1.931590684552542,4.44275,1.3789621977644095,2.3000473317302084,1.2224076953067866,2.811595557876848,3.2218069554064943,0.1945078640000001,14.48508323075611,-0.008299214867697899,-0.9889567983923113,14.486389112235308,26.3969,10.631728773073295,1.822186315408647,1.188271225692272,2.1652515664503182,2.4828417431843017
LOW,220,320,1769901693.9233,1769901718.4004,1769901706.1440198,0.28939209,0.06755625028079859,-0.2827735343154158,-0.9538280541213338,0.2971727253746043,0.420898,0.28516973926926453,1.4163412859286881,1.0268861369866893,1.4544212317620706,1.4759560431570804,-0.014184569000000001,0.13366602119558282,-0.03480278560340881,-1.022074557074318,0.13441654369895753,0.269531,0.09886610408963588,2.005192162979938,1.1815826699182954,2.369300309633077,2.72622252572664,-1.0845677999999999,0.021318813643352665,-0.1056219669173333,0.0028085091353262648,1.0847773064606394,1.13965,1.0844631100549473,1.0505842933960305,1.000193170459827,1.0507872352470728,1.0508886742512213,-0.988549249,1.0241767422576116,0.16182498471852946,-0.2281749210070898,1.4234351467769362,3.24427,1.032244552009581,2.279183570355105,1.2008631591736108,2.736987582633221,3.142927704180208,0.5906109310000001,1.838285853897258,-0.13294303340260452,-0.17750633665472249,1.930833020345223,4.57252,1.3318271934121861,2.3681592099468327,1.244717845791741,2.9476900302968927,3.433268236763547,2.4784779639999996,13.97635828398067,-0.17318135670803275,-0.8602968572547809,14.194415940792656,26.5573,10.322820230268352,1.8709681406248102,1.1951537738916076,2.236094634098706,2.5726787261226596
LOW,240,340,1769901698.4253,1769901723.9141,1769901711.199305,0.29014404000000005,0.06811075786744998,-0.19114417246846527,-0.9826566565210171,0.29803127232691534,0.420898,0.285909372484499,1.412261192303035,1.0271838509138953,1.450651890006081,1.4721378188566365,-0.021887206200000002,0.13053739161932457,0.06826625418300301,-0.9036674158805478,0.13235958751075882,0.269531,0.0963291089774885,2.03635418535957,1.192444641357614,2.428239636238169,2.798022351301803,-1.0833204,0.021606964382809533,0.13964358915398242,0.05410984171446431,1.083535855413193,1.13965,1.08321247300401,1.0517879905002392,1.0001988842942429,1.051997174612423,1.0521019914398466,-0.9293890650000001,1.0194469251856606,0.23647722719864747,-0.501451767517294,1.3795057330116727,3.03817,1.0117365603699304,2.2023612713571032,1.1924464497597345,2.626197879118113,3.0029259779730864,0.5554199040000001,1.833316071697454,-0.002431240929437879,-0.015345053183348334,1.9156041053682134,4.68702,1.2322405423030731,2.446758172456031,1.2913964171537198,3.159734737551302,3.803656704266442,0.485041834,15.014205031355313,-0.10031571329038198,-0.9996901522121595,15.022037754722403,28.4656,11.032852821409907,1.894922677254716,1.187161488145611,2.2495792254505735,2.5800761109366754
LOW,260,360,1769901703.5008,1769901729.3729,1769901716.344166,0.29285402,0.06771900368773598,-0.14975001123399945,-1.0380063091185299,0.30058167025056604,0.424805,0.28873974105180694,1.4132764637507034,1.026387379796139,1.4505691265566374,1.4712384185583225,-0.0042773597,0.13071418703669824,-0.12378136616030504,-0.9195160545389709,0.1307841523223212,0.269531,0.09772464627829712,2.060884252518098,1.1810306751989963,2.4339675202584283,2.758065751728978,-1.0817703,0.021123739841940863,0.14002768130476514,0.18708335776942508,1.0819765220867779,1.13965,1.0816670012014813,1.0533038164284647,1.0001906338959183,1.053504611838576,1.0536052211393276,-0.9396945549999998,1.0541869679186584,0.2442705554639993,-0.7344646644687041,1.412209623259303,2.81679,1.0278400067794016,1.9945976529312992,1.1949324861690094,2.383409532324068,2.7404946114386353,0.6348856549999998,1.8722981412566666,-0.005774799546960914,-0.12179570380175475,1.977012929820629,4.68702,1.236080659704754,2.370758394799798,1.3004703869431378,3.083101087033986,3.791839928245076,0.872444314,14.802173128904217,-0.11396939534575971,-0.9502994315973918,14.82786189641261,28.4656,10.554892540550608,1.9197373295530116,1.2032990828435846,2.310018167951731,2.696910450830138
LOW,280,380,1769901708.5135,1769901734.2088,1769901721.4925208,0.29174806000000003,0.07046885245409067,-0.06962951656208145,-1.1569063095652126,0.3001379510824314,0.424805,0.2873155634192807,1.415365829172764,1.028757315755352,1.4560679512316206,1.4785311138195476,-0.020439470700000004,0.13281368119018108,-0.020716086284561345,-0.8964331598140216,0.1343772520696238,0.314941,0.10264972742638213,2.343707697169028,1.1703862928990947,2.7430433633287326,3.0681133588578495,-1.0812091,0.019564491002579128,0.24325314681503993,0.06475765682442969,1.081386095356788,1.12109,1.0811203740430968,1.0367157528783577,1.0001637013199278,1.036885464615494,1.0369705602785262,-0.9149617099999999,1.132474959027455,0.495108101769354,-0.2452712164308286,1.4559033153305063,2.81679,1.0801855828048774,1.9347369913506636,1.1827071142619816,2.2882272038962514,2.6076907939150114,0.6792368129999999,1.897452142188818,0.15962761242174078,-0.43725957400427173,2.0153628159791306,4.68702,1.2586395575000184,2.325645766031904,1.3001698506287211,3.023734508237019,3.723877874384964,1.2645826500000001,14.762721573230136,-0.19231974584282638,-0.8544025075690289,14.816784992952941,28.4656,10.568039425541818,1.9211725089848177,1.2052299370586592,2.3154546220825982,2.693555431975556
LOW,300,400,1769901713.5617,1769901739.2573,1769901726.6217,0.28927984,0.07118411512573855,-0.047683628184214046,-1.0736274162507353,0.2979093890374387,0.424805,0.28471234167269427,1.4259537148948809,1.0298311456389033,1.4684915478382454,1.492049826517027,-0.020622549699999996,0.1329128538186215,0.03536595761466205,-0.7516508166754412,0.13450322028241263,0.314941,0.0991681110726822,2.3415127112847354,1.1930725589338398,2.7935945622285927,3.1758293729036926,-1.0802641000000002,0.019080780177707618,0.4174895837377463,0.13251119402944012,1.080432599434597,1.12109,1.080179508608487,1.0376306681107914,1.000155979852146,1.0377925175889857,1.0378737895557884,-0.91244282,1.1249502129819737,0.38361532069581716,-0.2759473791336813,1.44846984140428,3.06107,1.0517965206043944,2.1133128992401504,1.1978381712525141,2.5314068585101706,2.910325276833028,0.712519266,1.824234896622971,0.039101794574337885,-0.2582557564877819,1.9584475133324866,4.68702,1.2165994930284865,2.393232378244636,1.2971815272222496,3.1044568314091134,3.852557909861183,-0.09053330000000002,14.457055181372773,-0.07207185943475891,-0.8326066320781615,14.45733864843963,28.4656,10.22766025750091,1.9689377617970008,1.2137034112502227,2.3897064780323984,2.783197650618428
LOW,320,420,1769901718.6004,1769901744.4338,1769901731.7522018,0.29056157,0.0702192875570886,-0.1456274371884098,-0.9242856382471158,0.2989260348412129,0.424805,0.2860721252993686,1.4211040541371815,1.0287872372152067,1.4620137136511204,1.4849576817575298,-0.010402817699999997,0.12821969142312184,-0.046618312498170174,-0.6449819864699133,0.1286410039013223,0.314941,0.09465438604636967,2.4482162797919735,1.1973402152977035,2.931347807541464,3.327273179350775,-1.0798394,0.019652822943282213,0.329188800384577,-0.1511690423044052,1.0800182235693987,1.12109,1.0797496881110897,1.0380287809356228,1.0001656020047043,1.0382006805826867,1.03828694033821,-0.957328363,1.1324875459704147,0.39939491943996475,-0.1867117429416032,1.4829044596272385,3.06107,1.101567338174566,2.064239526779405,1.1870484012973135,2.4503522301582157,2.778831483032688,0.6804583960000001,1.8189433889473299,0.19319566715666453,-0.5537412483781483,1.9420552723550606,4.68702,1.235377091143561,2.4134328547282897,1.282175255681716,3.0944438875818987,3.7939994464858744,1.3743504000000004,14.545709385087381,-0.17989429413267247,-0.8212648439349071,14.610492823221238,28.4656,10.37287987560664,1.9482984143257713,1.209982599713819,2.3574071803842083,2.7442330713711494
LOW,340,440,1769901724.1141,1769901749.2414,1769901736.8847342,0.29151615000000003,0.06860205735812519,-0.20337240595935702,-0.8532351749700577,0.29947939492490966,0.424805,0.2872186933130315,1.4184782232063544,1.0273166509811194,1.4572262977540007,1.4790297772750365,-0.023979477500000002,0.13087707077996916,0.03547434487876541,-0.6758083869255893,0.13305571388376397,0.315674,0.09948091635558344,2.3724948804210646,1.1846196304956196,2.810504008597151,3.173211622535306,-1.0808891,0.0191436771856924,0.17165296200077665,-0.5299618268200406,1.0810586139867717,1.12573,1.0808041885682067,1.0413218908163426,1.0001568282877231,1.0414851995454482,1.0415670219517825,-0.918091798,1.165749609202648,0.39450745216206645,-0.22143783674880124,1.4838681548274428,3.06107,1.1018141004420192,2.0628989105544675,1.1885460695040448,2.4518503919236885,2.7782091359803602,0.7006874870000002,1.7894656961228075,0.09000120996564472,-0.7098862017271688,1.9217571209803432,4.61832,1.2592032610728616,2.4031756924850436,1.2591915084674363,3.0260584253325176,3.667652509147027,0.7404546499999999,14.530230462096027,-0.03846635353912605,-0.9733658744815847,14.54908486367201,27.5802,10.631593660296693,1.8956656214760095,1.190372967241032,2.256549110733212,2.5941736376736513
LOW,360,460,1769901729.8145,1769901754.6263,1769901741.9663754,0.28758058000000003,0.06896119009010503,-0.15261075866877957,-0.9677717327497293,0.2957333862312133,0.422607,0.28320896543735613,1.4290134955192142,1.028349641103072,1.4695255152486304,1.4922091161463522,-0.010639621099999998,0.13152214476536042,-0.06976815203473166,-0.7238044315404317,0.13195179461012263,0.315674,0.10015450866428968,2.392343362458393,1.17453583275719,2.8098930034662044,3.151870087627461,-1.081387,0.02127306383669262,0.28739413203851244,-0.5593122784358764,1.0815962218009085,1.12573,1.0812820545900836,1.0408043013737664,1.0001934754171342,1.0410056714201297,1.0411067077468206,-0.9076335479999998,1.1837724771019984,0.2028774316206336,-0.10015966143769717,1.491682250011466,3.20611,1.0707277949663452,2.1493250321744832,1.2149365323770698,2.611293501541301,2.9943277974779514,0.5522138769999999,1.839764717161017,0.076079777946716,-0.7191253968099183,1.9208525139796464,4.61832,1.2891698775192844,2.404307444943655,1.242502760529262,2.987358637503548,3.58239831734737,0.27625547000000006,14.332419461948577,0.012285108348586194,-0.9087507050240848,14.335081608346263,27.9695,10.466518908284522,1.9511224814873338,1.1945369104413635,2.3306878209285657,2.672282947662896
LOW,380,480,1769901734.3549,1769901759.689,1769901747.0836947,0.28461426,0.06861193210697684,-0.2093516773504582,-0.9439124733391089,0.2927676112940091,0.406494,0.2802047653679666,1.3884527670370692,1.0286470231463773,1.4282278055920319,1.4507033792454942,-0.0173022023,0.13632107968948473,-0.09708797276423857,-0.7641147293991319,0.13741471162920282,0.325439,0.10227896633603505,2.368298096627079,1.184474774464551,2.8051893538671844,3.1818761144962893,-1.0827762,0.020927582697483228,0.30896718974898685,-0.35460349838635086,1.082978422224561,1.12573,1.0826747482936698,1.0394759275883099,1.0001867627165808,1.0396700629363667,1.0397674849018013,-0.9774807911000001,1.2108398516502927,0.03447532873491669,-0.16034868393098334,1.5561496853818353,4.1374,1.0735383021284335,2.6587416614647834,1.2337687011167513,3.280272246270399,3.8539845218349926,0.611755877,2.031396310755513,0.016344888810804474,-0.7441519027447558,2.1215127207714657,5.01527,1.4577440480368393,2.364006565172162,1.226037392820242,2.898360445773613,3.440432500310409,2.0892313000000002,13.902854986143504,-0.19212470784997182,-0.8049831358794126,14.058956724829729,28.2977,10.215152381309277,2.012788043512718,1.1963203191534202,2.4079392346033233,2.770169151052163
